"","qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","top_perc","diff","taxonomic_level","taxon"
"1311","1415e1583c7c8fee7694fb67eaba815f","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1312","1422b05384022fe0d7d5ee46224fe6b2","Microgadus proximus","Microgadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Microgadus proximus"
"1313","1428b218f737d692b732a2280bec0438","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1314","1480a4de79b8a1309eb3a86be4ec1b1b","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1315","152ff66629a2c88b5cbb633070998bb8","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.256,98.256,0,"species","Clupea pallasii"
"1316","157f6ea0d8c3afe0ec1e0c2943c44b28","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1317","15ad69ac431e599bd8058c0a9a388044","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,98.81,0,"species","Pholis laeta"
"1318","15c3760db336c7e4b003ba6aad3c7f80","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1319","15dafcc14e740c03cd30274d3344c5cb","Nautichthys oculofasciatus","Nautichthys","Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Nautichthys oculofasciatus"
"1320","15e45308818eaf8f660b6d1bbf0d72cb","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1321","160e8077cd2eca4af5d85c08c2ce012e","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Clupea pallasii"
"1322","172cc1dc0603c95784b8436e7edbf0b9","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1323","1739c9c985c4df237f82218d0842d3ec","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1324","1794efd69f6c6fdcb1eca509490ea35f","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1325","1823a561362a4dd664ddaa2993161fdf","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1326","186c64611308ecc1ca6b4c3a7935489a","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1327","1886074b8d13158732f9a28244721a3a","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1328","192d48295b9097884fa3bf85c84f9bb0","Hypomesus pretiosus","Hypomesus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"species","Hypomesus pretiosus"
"1329","19e23b208cdc1c0a750afa55872900a6","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
"1330","1aa99167a4f14f986cd6ffcfc2b8c5ff","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1331","1b0ca1a73e3fc151e81aaf56e473445d","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1332","1b40c5958435bc29b5b6fe92b4d24edf","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1333","1b67ea9c904c3db4f8f3e2690f913670","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1334","1b7278eea35362c7b291b09060f89f8b","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Ammodytes personatus"
"1335","1ba2021eda63e34ea765c68cc05f478e","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1336","1bedb1bde212b8f851b5aaad78c53676","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1337","1c1f23ca1dd492ddd96d422755e6b7fb","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1338","1c49e9ff152cdb5fc11947e877902274","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1339","1c536914680204680179f2a6259fe750","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1340","1cfb7389d097793d6341a493c2df1f2d","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1341","1d5ff0828f9e9df8a846ac957454bfdd","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1342","1da38fb958f9ab4279b79be165e28802","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1343","1df5539d06419a3a69684dedd37adbfd","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1344","1e1ffca808b5de8dd7abf1aaec2ed586","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1345","1e8e53f36a1620288840403895070227","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Salmo salar"
"1346","1eb4a2101d80737789becc081550cdd3","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1347","1ebabbfb1c68c1662b57272f4eead2b9","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1348","1ecc5e351d9a2210b883536546413e86","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Oncorhynchus nerka"
"1349","1fde4b569f7567f0927a254f538be212","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1350","203667fc166b13ce859ac5da7a464df7","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1351","2055bb05bd3fffeb02484702877c8e48","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,98.81,0,"species","Pholis laeta"
"1352","214cc374fbe5a9d236057d2e80859791","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Clupea pallasii"
"1353","218fdd1767215b8be07489639589c26b","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1354","21b76d2070952e8f60567ccce52c9655","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1355","22154135859ab521f9f59d5545912cca","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"species","Ammodytes personatus"
"1356","2281dfb7eafa04045b09d89e9c4c9f2b","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Leptocottus armatus"
"1357","228869a612a7275150d4b32d25d291bb","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1358","22f5802b311fd9a2ff26290a94b3488b","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1359","231293709a3fa226d850769939f098bf","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.225,0,"species","Pungitius pungitius"
"1360","23382c4e10829229cc25560f6d8ea2fa","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Clupea pallasii"
"1361","238a18ebc5c55c833166827de287425d","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Clupea pallasii"
"1362","23c432357614bdb7056fc561a7402805","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1363","23e23a24c51eb334b6f516b6236d804c","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,99.405,0.588000000000008,"species","Pungitius pungitius"
"1364","2484e7ceb2ce31fa8b25c53352955cad","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.235,98.235,0,"species","Gadus chalcogrammus"
"1365","2549faf658e04be9176ea1ad0bcf5c45","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1366","255e7706469b395bf70b80a840b2b18c","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"species","Clupea pallasii"
"1367","256cc682fc79b160c6fad8fbfaa9395c","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1368","25d9da7972d8f0da9a12c25a85c2aba2","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"species","Clupea pallasii"
"1369","2612d2a69e88dd4ba59fa41ffd680b59","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1370","2633e3518d356ef41fd94408456d4acd","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1371","2648afdd45ad92b42f7eb7fd38e13cd2","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1372","26dfa24db4e97be7162f8d9e6fcdad05","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1373","2711a88c3ccf9c20afdb7a4285ae7799","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
"1374","28a35e400eccbc16f1feb9434f85f4b7","Microgadus proximus","Microgadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Microgadus proximus"
"1375","28f74de50ee86621e947fe15fe26c886","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1376","295c55613680494fb6baf917304cf4fe","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1377","297549f21dd8c7de5bac1e64a77cb860","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1378","298fedb7e3baf6cc7108ee44bf2255ad","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1379","299048dc7270729c57ca559454cfecc4","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Gadus chalcogrammus"
"1380","29a498effa517bb6479c4c1a12f19991","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1381","29cd3e1ee792852618d5e4bcbc2e5861","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
"1382","2a402efb41b636d2a7bea090c8a3375d","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1383","2a710e68a60b375a53a1720d3fe6a9b7","Platichthys stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Platichthys stellatus"
"1384","2aa88c20386d4c7475aeecb664f63541","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1385","2ab2af2540fe4aca3b3013dde415374e","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1386","2af2c09d1dd6fcfc5d2b83147285d678","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1387","2b1934dc79a10b0df514bb804ed93471","Podothecus accipenserinus","Podothecus","Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Podothecus accipenserinus"
"1388","2b1bcdc115d8e875bd5782d45b6ffacd","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1389","2b1dcd3a028d98c49372c30c68c6aaeb","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Oncorhynchus kisutch"
"1390","2b3853c3d7481df2aa4909b7d14f8cab","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1391","2b46aa4cc294586e16e4a892a18d0d65","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Leptocottus armatus"
"1392","2b9c1ef7bbbc61f99e407eb917d7c4d0","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1393","2c1d0e64bc72ca43f726c6f5b65125b7","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Artedius fenestralis"
"1394","2c4c08ac37c1ebae5f6737e76261d904","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.83,98.83,0,"species","Eleginus gracilis"
"1395","2cb68200604b429615a5c4d3cc1d1b3d","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1396","2cf7237fdbd1d351f49224cdef74db39","Trichodon trichodon","Trichodon","Trichodontidae","Perciformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Trichodon trichodon"
"1397","2d2439a679061b43425803a4119586c1","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1398","2d6cf0993fefe33d194b175a21d5fd7c","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"species","Pholis laeta"
"1399","2d6f016c70103deba4c20afc9828b463","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1400","2db03c4ffd9859f55da6eb4c8fe3e452","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Gadus chalcogrammus"
"1401","2e2c6c1d833b857d2e8366c6134fb686","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1402","2e569d46b078ea04402dcc598af9a052","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"species","Coregonus laurettae"
"1403","2e672a27c54ce1e0800ffbfc1375d6a2","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"species","Leptocottus armatus"
"1404","2eb5c47148a248f7d70eb8e4b8f37f9c","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1405","2ef0a106cbe2ab5b3d027dfd5a475846","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1406","2f06f50d2fabe1439e436c7e7019c4ba","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1407","2f474ccb5aca59bac1f34f72fad283c0","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.235,0,"species","Oncorhynchus nerka"
"1408","2f9f38a3b91b6800b08ea0d567e20634","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1409","2fb2b8f9a1e92e19342e2c3f1508887c","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Clupea pallasii"
"1410","2ff1006639451533598343b610a8464a","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1411","302fee9cfbacf12b204c4ecd0c3f3d7e","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1412","30896fac7f319f006bd39c88c4e0c912","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1413","317977858d3e370ef6e22b4b2a09bebe","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"species","Pholis laeta"
"1414","318aa0f0d4de9614b920b461a0ac9a88","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.837,98.837,0,"species","Clupea pallasii"
"1415","3223f74f94ab1c8f12ec9fb5e1a90802","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",NA,NA,NA,"species","Salmo salar"
"1416","32342f847ace885a78b320723d940253","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.415,99.415,0,"species","Eleginus gracilis"
"1417","3259a245fcc24c65d35b9b1819465aa7","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"1418","32ff979dd3a29f3841dc5207ddd96feb","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Pungitius pungitius"
