"","qseqid","taxon","taxonomic_level","species","genus","family","order","class","phylum","kingdom"
"838","8e9ea14bf943fd945d8ba517fd63368e","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"839","8ecc60b6dc7ab3a22774e35964b16f5c","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"840","8ef89acd01912a5f132e0bf08c1c221c","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"841","8ef8da9e914e825ec1fe68d45295bafe","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"842","8f941acca37bb7c4712c6dabe764cf63","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"843","90489e8e5672d8a2cb9ae54f2e52a41d","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"844","9050716aefa4b788ea7acbecb342b330","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"845","90508bd38a8883d6a484bd6f6b1d14c1","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"846","90fde14d7fef7a43d9b373265f85f693","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"847","912f5486039fea8751cbf30418de2803","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"848","914bfc2fba799fcac6aa5cf6a3fb2703","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"849","91ba506f0fd3d42b504e0e2b35f25715","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"850","91dc47b012e769b0bcd024b671533006","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"851","91df699077faceafbc72a35c90dfaeea","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"852","91f00a826ea34891d45b1f4734b4e5f2","Clinocottus acuticeps","species","Clinocottus acuticeps","Clinocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"853","926b88193cccc727b27dfa85876e33b5","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"854","92a6df9e21a72dd60235d670a2dec3a3","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"855","92aec29adc1c35ab11fe9d0b8caf93cb","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"856","92ec3dcc9f5457c5accfd2f63dc6ebe8","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"857","9354371a56f43403ddd4b33d8d72abc8","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"858","935f207f46bb2ab072e9faca41ecfa9e","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"859","939a906cfb5664c12fcaa2ee4d98fa02","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"860","93f937f58c7ac30ee14bc042f6b8c879","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"861","943ee03ade45357d7322272a665cbf0a","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"862","9489a4ae67c00601f0a67d04482ccec7","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"863","949011f70a29614552018121fd88cc8e","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"864","950011dd71c0b1ec0a0755e7d16d4b68","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"865","9563941ce4db4b5a15c57819f4945451","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"866","95a0de339290082e4bbb2b361d727358","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"867","95cd660c57f1b44dc38d655c408b3742","Lota lota","species","Lota lota","Lota","Lotidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"868","95e40f784959668125887e519b5f29b6","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"869","9627bb4781de362de245da19349a4207","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"870","962cbdc4dc671910eab2bc9851a991a8","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"871","96a7889313a8764d724748b6b711377e","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"872","96cbfc53e8743ec2545b4dd6307a4dc2","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"873","96e5c13416f632efb63acc461d931a66","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"874","972a64d72b310475e7f7d03fd88f16e6","Enophrys bison","species","Enophrys bison","Enophrys","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"875","972de37cba091953707ee968b4b8d230","Gasterosteus aculeatus","species","Gasterosteus aculeatus","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"876","973e85beee1c19ad146e3afe90d5386d","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"877","975020f838f26797b84c226042809b1c","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"878","975712d36ea73e59e810e962f6dde07e","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"879","975ae358776c0fd210e42945637f8d4a","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"880","9782bb99d321216b9c5687c7574b80df","Trichodon trichodon","species","Trichodon trichodon","Trichodon","Trichodontidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"881","97e741977b89dfab7fd5e5263b2e14b9","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"882","97fa6fdd001f31764e83abb479f6da48","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"883","986286968f276f01b9c3beabbe16c979","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"884","98a1f100405117669d20e9ebe712a8d1","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"885","98ccab08649506a6f20cdd195b27b228","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"886","98ddc64cd5084b4d4cbbac73cdef621a","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"887","991d117f77fbb5f65df094ac8b8a9c9f","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"888","998e3c2f2a31c925d3d56ed0f5b45eda","Pholis laeta","species","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"889","99f98aaa92432b2471c51a9a98ac9444","Ammodytes personatus","species","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota"
"890","9aa2c548d2c5e9aa82f0853352d20bca","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"891","9b3e0529d875d7e5b2261a82e1487a19","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"892","9b561cae28dd19d6ac2db5c31446bce9","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"893","9b7540d2baa55389e4c896c74695705a","Platichthys stellatus","species","Platichthys stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"894","9b86cf6b3d0491aae37ec90742c9649e","Liparis cyclopus","species","Liparis cyclopus","Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"895","9bfa456cff812600fee2bdc95591d9af","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"896","9c698a520ae6a2c4fd52d63047443e47","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"897","9ccb35b65569257dc2ee1d5b9e5211ac","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"898","9ce483eaaddb75ab6e4af5bf8b528c6d","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"899","9d58d16063700a1f121a3a2c68fdd80f","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"900","9d64a1d3b9e3a0a39569cb0262b2bafe","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"901","9d921b1e00bc67ce20786a1a8f67c432","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"902","9d9737900f3877009a960fbb1c98d2b3","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"903","9dc959e14eb67745cf83ccfed8109fba","Ammodytes personatus","species","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota"
"904","9dcc07deb8e060862b4048767105e89b","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"905","9dfb55fb6e9709bcb1df833fa30e741f","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"906","9e1bc1b4d0bd4565accb59ab4b49b3e6","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"907","9e481a705776f7c83a5c03d3f55bc814","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"908","9ea1912e4de93261e494915acec9f09a","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"909","9eb653f8fc07d2340455c99c78984919","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"910","9ee61a6ee242f30cf4589d6a65a27db1","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"911","9eeb01eb12a77b6214f1ea1efa4a0633","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"912","9f24904e5f8c68639175f8d3b14a7a0a","Ammodytes personatus","species","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota"
"913","9f65b54948aa4cdbc3a12a4a85e07c5a","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"914","9f8c0d2615f76b3ba41c025e8aab2dde","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"915","9fca36b206d97dfe5d343edcb15b15dc","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"916","9fdbaa7d95c44a722efcf5dd806a92c8","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"917","9fe9c8d625fa68bca6a8fd90bd0e2bfe","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"918","a07700aaf01bfc1dbebfca6a75f1a277","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"919","a086b0a87548742c65bb333a3d94c7f9","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"920","a126ec82bdf968e6389caa05a172264d","Lota lota","species","Lota lota","Lota","Lotidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"921","a17ad43dad2dcadb87031eb7be537940","Artedius fenestralis","species","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"922","a1db213df9aba1e321417fd33ebe6f58","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"923","a2014500cdc063b19ce183826220d5c2","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"924","a2037cb1608caee7fb3ffdb7579680f4","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"925","a243c29e7393035c57501d112785d5a4","Lumpenus sagitta","species","Lumpenus sagitta","Lumpenus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"926","a25ba430335213d65601e967d30c9d01","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"927","a27c0643b6006f06f85a9e0a87214484","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"928","a2985e001b1dd08874bf8e851c00ab60","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"929","a2f0f2f6ddd111e8e2939bbd1d3a942e","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"930","a32f7b22e70afbf844f70a84021271ff","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"931","a3510c750b89391bae23b2a71fc38fa2","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"932","a3abdf0cff500d79ff595f3348151f8e","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"933","a41445da40af99ae213ca46e8cbf3479","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"934","a42b8c75aaaebb4da66cc10962c4413a","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"935","a4fc7041e952c6d71f1f8a4cd706415f","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"936","a502ae3c7140689890b2b3be27fa3501","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"937","a569f1a0072f38717a642dfa040fc210","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"938","a5aa7d3be4c1205d7ca0ea4c00f68830","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"939","a6b745170f15e7818ca574a055e0f5fc","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"940","a6d5263134756e714d775dc183c54033","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"941","a77ed96f61308f541e4e041917cad453","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"942","a8231edf0d147a9ce928a4683fdd3af2","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"943","a870374e87e680c9135724182a47d40a","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"944","a8c8283d129bed6dd0fbd534b9588640","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"945","a8d07c5c50a33c358aa7c0b2eb5b451b","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"946","a947df0be764818fa76e1a50383b0079","Nautichthys oculofasciatus","species","Nautichthys oculofasciatus","Nautichthys","Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"947","a94f3c6b5591ce9e2bae8b91d2efb5b1","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"948","a9a1e647840c30dc15db15f2e47f05a9","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"949","a9c5edd778de7403bfe00f07e9315862","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"950","a9d832a48fc0ab11558a2377c23c8566","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"951","a9fd6fca151879171c192acacbfcbf5c","Leptocottus armatus","species","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
