Region,Region.Code,code,Site,site.letter,Sample,sampling.date.code,sampling.set,bottle.number,sample.name.library.prep,SamplingDate,SamplingMonth,SamplingYear.x,Buffer,Extraction.Status,sample.box,Library.Preparation.Status..MiFish.,Library.Preparation.Status..16s_Metazoa.,Library.Preparation.Status..MarVer.,field.notes,lab.notes
Lynn Canal,lc,jnmri,mendenhall,m,MR_7-18-2022_Set3_5,722,3,1,lcm722s31,7/18/22,July,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_7-18-2022_Set3_6,722,3,2,lcm722s32,7/18/22,July,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_7-18-2022_Set3_7,722,3,3,lcm722s33,7/18/22,July,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_7-18-2022_Set3_8,722,3,4,lcm722s34,7/18/22,July,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_7-18-2022_Set5_9,722,5,1,lcm722s51,7/18/22,July,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_7-18-2022_Set5_10,722,5,2,lcm722s52,7/18/22,July,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_7-18-2022_Set5_11,722,5,3,lcm722s53,7/18/22,July,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_7-18-2022_Set5_12,722,5,4,lcm722s54,7/18/22,July,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set1_1,822,1,1,lcm822s11,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set1_2,822,1,2,lcm822s12,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set1_3,822,1,3,lcm822s13,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set1_4,822,1,4,lcm822s14,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set1_NC,822,1,NC,lcm822s1NC,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set3_5,822,3,1,lcm822s31,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set3_6,822,3,2,lcm822s32,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set3_7,822,3,3,lcm822s33,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set3_8,822,3,4,lcm822s34,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set5_9,822,5,1,lcm822s51,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set5_10,822,5,2,lcm822s52,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set5_11,822,5,3,lcm822s53,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_8-14-2022_Set5_12,822,5,4,lcm822s54,8/14/22,August ,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set1_1,922,1,1,lcm922s11,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set1_2,922,1,2,lcm922s12,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set1_3,922,1,3,lcm922s13,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set1_4,922,1,4,lcm922s14,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set1_NC,922,1,NC,lcm922s1NC,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set3_5,922,3,1,lcm922s31,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set3_6,922,3,2,lcm922s32,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set3_7,922,3,3,lcm922s33,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set3_8,922,3,4,lcm922s34,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set5_9,922,5,1,lcm922s51,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set5_10,922,5,2,lcm922s52,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set5_11,922,5,3,lcm922s53,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnmri,mendenhall,m,MR_9-10-2022_Set5_12,922,5,4,lcm922s54,9/10/22,September,2022,ethanol ,complete,mendenhall box,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set1_1,421,1,1,lcs421s11,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set1_2,421,1,2,lcs421s12,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set1_3,421,1,3,lcs421s13,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set1_4,421,1,4,lcs421s14,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set1_NC,421,1,NC,lcs421s1NC,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set3_5,421,3,1,lcs421s31,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set3_6,421,3,2,lcs421s32,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set3_7,421,3,3,lcs421s33,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set3_8,421,3,4,lcs421s34,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set6_9,421,5,1,lcs421s51,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set6_10,421,5,2,lcs421s52,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set6_11,421,5,3,lcs421s53,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_3-28-2021_Set6_12,421,5,4,lcs421s54,3/28/21,March,2021,longmire,complete,tray 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set1_1,521,1,1,lcs521s11,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set1_1,521,1,1,lcs521s11,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set1_2,521,1,2,lcs521s12,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set1_2,521,1,2,lcs521s12,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set1_3,521,1,3,lcs521s13,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set1_3,521,1,3,lcs521s13,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set1_4,521,1,4,lcs521s14,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set1_4,521,1,4,lcs521s14,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set1_NC,521,1,NC,lcs521s1NC,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set1_NC,521,1,NC,lcs521s1NC,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set3_5,521,3,1,lcs521s31,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set3_5,521,3,1,lcs521s31,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set3_6,521,3,2,lcs521s32,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set3_6,521,3,2,lcs521s32,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set3_7,521,3,3,lcs521s33,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set3_7,521,3,3,lcs521s33,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set3_8,521,3,4,lcs521s34,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set3_8,521,3,4,lcs521s34,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set5_9,521,5,1,lcs521s51,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set5_9,521,5,1,lcs521s51,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set5_10,521,5,2,lcs521s52,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set5_10,521,5,2,lcs521s52,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set5_11,521,5,3,lcs521s53,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set5_11,521,5,3,lcs521s53,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set5_12,521,5,4,lcs521s54,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_4-29-21_Set5_12,521,5,4,lcs521s54,4/29/21,April,2021,longmire,complete,tray 2,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set1_1,621,1,1,lcs621s11,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set1_2,621,1,2,lcs621s12,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set1_3,621,1,3,lcs621s13,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set1_4,621,1,4,lcs621s14,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set1_NC,621,1,NC,lcs621s1NC,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set3_5,621,3,1,lcs621s31,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set3_6,621,3,2,lcs621s32,5/26/21,May,2021,longmire,complete,tray 3,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set3_7,621,3,3,lcs621s33,5/26/21,May,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set3_8,621,3,4,lcs621s34,5/26/21,May,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set5_9,621,5,1,lcs621s51,5/26/21,May,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set5_10,621,5,2,lcs621s52,5/26/21,May,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set5_11,621,5,3,lcs621s53,5/26/21,May,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-26-2021_Set5_12,621,5,4,lcs621s54,5/26/21,May,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set1_1,721,1,1,lcs721s11,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set1_1,721,1,1,lcs721s11,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set1_2,721,1,2,lcs721s12,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set1_2,721,1,2,lcs721s12,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set1_3,721,1,3,lcs721s13,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set1_3,721,1,3,lcs721s13,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set1_4,721,1,4,lcs721s14,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set1_4,721,1,4,lcs721s14,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set1_NC,721,1,NC,lcs721s1NC,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set1_NC,721,1,NC,lcs721s1NC,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set3_5,721,3,1,lcs721s31,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set3_5,721,3,1,lcs721s31,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set3_6,721,3,2,lcs721s32,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set3_6,721,3,2,lcs721s32,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set3_7,721,3,3,lcs721s33,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set3_7,721,3,3,lcs721s33,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set3_8,721,3,4,lcs721s34,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set3_8,721,3,4,lcs721s34,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set5_9,721,5,1,lcs721s51,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set5_9,721,5,1,lcs721s51,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set5_10,721,5,2,lcs721s52,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set5_10,721,5,2,lcs721s52,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set5_11,721,5,3,lcs721s53,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set5_11,721,5,3,lcs721s53,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set5_12,721,5,4,lcs721s54,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_6-28-2021_Set5_12,721,5,4,lcs721s54,6/28/21,June,2021,longmire,complete,tray 4,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set1_1,821,1,1,lcs821s11,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set1_2,821,1,2,lcs821s12,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set1_3,821,1,3,lcs821s13,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set1_4,821,1,4,lcs821s14,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set1_NC,821,1,NC,lcs821s1NC,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set3_5,821,3,1,lcs821s31,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set3_6,821,3,2,lcs821s32,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set3_7,821,3,3,lcs821s33,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set3_8,821,3,4,lcs821s34,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set5_9,821,5,1,lcs821s51,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set5_10,821,5,2,lcs821s52,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set5_11,821,5,3,lcs821s53,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_7-27-2021_Set5_12,821,5,4,lcs821s54,7/27/21,July,2021,longmire,complete,bag 1,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set1_1,921,1,1,lcs921s11,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set1_1,921,1,1,lcs921s11,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set1_2,921,1,2,lcs921s12,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set1_2,921,1,2,lcs921s12,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set1_3,921,1,3,lcs921s13,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set1_3,921,1,3,lcs921s13,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set1_4,921,1,4,lcs921s14,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set1_4,921,1,4,lcs921s14,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set1_NC,921,1,NC,lcs921s1NC,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set1_NC,921,1,NC,lcs921s1NC,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set3_5,921,3,1,lcs921s31,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set3_5,921,3,1,lcs921s31,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set3_6,921,3,2,lcs921s32,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set3_6,921,3,2,lcs921s32,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set3_7,921,3,3,lcs921s33,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set3_7,921,3,3,lcs921s33,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set3_8,921,3,4,lcs921s34,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set3_8,921,3,4,lcs921s34,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set5_9,921,5,1,lcs921s51,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set5_9,921,5,1,lcs921s51,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set5_10,921,5,2,lcs921s52,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set5_10,921,5,2,lcs921s52,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set5_11,921,5,3,lcs921s53,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set5_11,921,5,3,lcs921s53,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set5_12,921,5,4,lcs921s54,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_8-23-2021_Set5_12,921,5,4,lcs921s54,8/23/21,August,2021,longmire,complete,tray 5,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-18-2022_Set1_1,522,1,1,lcs522s11,5/18/22,May,2022,ethanol ,complete,sheep box,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-18-2022_Set1_2,522,1,2,lcs522s12,5/18/22,May,2022,ethanol ,complete,sheep box,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-18-2022_Set1_3,522,1,3,lcs522s13,5/18/22,May,2022,ethanol ,complete,sheep box,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-18-2022_Set1_4,522,1,4,lcs522s14,5/18/22,May,2022,ethanol ,complete,sheep box,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-18-2022_Set1_NC,522,1,NC,lcs522s1NC,5/18/22,May,2022,ethanol ,complete,sheep box,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-18-2022_Set3_5,522,3,1,lcs522s31,5/18/22,May,2022,ethanol ,complete,sheep box,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-18-2022_Set3_6,522,3,2,lcs522s32,5/18/22,May,2022,ethanol ,complete,sheep box,,NA,NA,NA,
Lynn Canal,lc,jnsci,sheep,s,SC_5-18-2022_Set3_7,522,3,3,lcs522s33,5/18/22,May,2022,ethanol ,complete,sheep box,,NA,NA,NA,
